seq_no,meter_id,equipment_disagg_start,equipment_disagg_end,equipment_type,equipment_detected,direction,meter_consumption,equipment_consumption,uom
23496,14606989,1722470400,1725061500,other,y,1,6650.868,5437.590026415872,kwh
23497,13895541,1722470400,1725061500,EV,y,1,3929.475968,48.16853339277949,kwh
23498,13895541,1722470400,1725061500,AC,y,1,3929.475968,857.751714320823,kwh
23499,13895541,1722470400,1725061500,PV,n,-1,3929.475968,0.0,kwh
23500,13895541,1722470400,1725061500,other,y,1,3929.475968,3023.5557188814105,kwh
23501,13727532,1722470400,1725061500,EV,y,1,3399.252,45.48727885859382,kwh
23502,13727532,1722470400,1725061500,AC,y,1,3399.252,759.2620237242579,kwh
23503,13727532,1722470400,1725061500,PV,n,-1,3399.252,0.0,kwh
23504,13727532,1722470400,1725061500,other,y,1,3399.252,2594.502695393597,kwh
23505,11383448,1722470400,1725061500,EV,y,1,2356.124,44.5710275373182,kwh
23506,11383448,1722470400,1725061500,AC,y,1,2356.124,750.5373927952371,kwh
23507,11383448,1722470400,1725061500,PV,n,-1,2356.124,0.0,kwh
23508,11383448,1722470400,1725061500,other,y,1,2356.124,1561.015576925242,kwh
23509,14263828,1722470400,1725061500,EV,y,1,6142.272,79.27302158908371,kwh
23510,14263828,1722470400,1725061500,AC,y,1,6142.272,1199.5363004724634,kwh
23511,14263828,1722470400,1725061500,PV,n,-1,6142.272,0.0,kwh
23512,14263828,1722470400,1725061500,other,y,1,6142.272,4863.462677971403,kwh
23513,7250629,1722470400,1725061500,EV,y,1,6983.344,75.00504530432119,kwh
23514,7250629,1722470400,1725061500,AC,y,1,6983.344,1328.7851076653424,kwh
23515,7250629,1722470400,1725061500,PV,n,-1,6983.344,0.0,kwh
23516,7250629,1722470400,1725061500,other,y,1,6983.344,5579.553845945651,kwh
23517,7230556,1722470400,1725061500,EV,y,1,720.04,13.171037251750503,kwh
23518,7230556,1722470400,1725061500,AC,y,1,720.04,185.704724246168,kwh
23519,7230556,1722470400,1725061500,PV,n,-1,720.04,0.0,kwh
23520,7230556,1722470400,1725061500,other,y,1,720.04,521.1642386677746,kwh
23521,14470203,1722470400,1725061500,EV,y,1,2413.612,49.96427192722435,kwh
23522,14470203,1722470400,1725061500,AC,y,1,2413.612,716.3360168799696,kwh
23523,14470203,1722470400,1725061500,PV,n,-1,2413.612,0.0,kwh
23524,14470203,1722470400,1725061500,other,y,1,2413.612,1647.311708210756,kwh
23525,14404786,1722470400,1725061500,EV,y,1,12895.04,92.20881433414225,kwh
23526,14404786,1722470400,1725061500,AC,y,1,12895.04,1377.6902228014071,kwh
23527,14404786,1722470400,1725061500,PV,n,-1,12895.04,0.0,kwh
23528,14404786,1722470400,1725061500,other,y,1,12895.04,11425.140960699591,kwh
23529,7731158,1722470400,1725061500,EV,y,1,2998.368,50.0431796630379,kwh
23530,7731158,1722470400,1725061500,AC,y,1,2998.368,816.9490347957084,kwh
23531,7731158,1722470400,1725061500,PV,n,-1,2998.368,0.0,kwh
23532,7731158,1722470400,1725061500,other,y,1,2998.368,2131.375783913179,kwh
23533,14290686,1722470400,1725061500,EV,y,1,3702.228,54.34125522793845,kwh
23534,14290686,1722470400,1725061500,AC,y,1,3702.228,847.0546301450919,kwh
23535,14290686,1722470400,1725061500,PV,n,-1,3702.228,0.0,kwh
23536,14290686,1722470400,1725061500,other,y,1,3702.228,2800.832112213075,kwh
23537,11377114,1722470400,1725061500,EV,y,1,6301.672,74.54222941034428,kwh
23538,11377114,1722470400,1725061500,AC,y,1,6301.672,1125.1201214790942,kwh
23539,11377114,1722470400,1725061500,PV,n,-1,6301.672,0.0,kwh
23540,11377114,1722470400,1725061500,other,y,1,6301.672,5102.009647619066,kwh
23541,7430041,1722470400,1725061500,EV,y,1,3669.852,52.284769863961614,kwh
23542,7430041,1722470400,1725061500,AC,y,1,3669.852,810.1060293476579,kwh
23543,7430041,1722470400,1725061500,PV,n,-1,3669.852,0.0,kwh
23544,7430041,1722470400,1725061500,other,y,1,3669.852,2807.461199060473,kwh
23545,14027669,1722470400,1725061500,EV,y,1,755.6039999999999,23.801481604869203,kwh
23546,14027669,1722470400,1725061500,AC,y,1,755.6039999999999,281.6710595192444,kwh
23547,14027669,1722470400,1725061500,PV,n,-1,755.6039999999999,0.0,kwh
23548,14027669,1722470400,1725061500,other,y,1,755.6039999999999,450.13145682464994,kwh
23549,7764902,1722470400,1725061500,EV,y,1,8033.012,64.49926322698951,kwh
23550,7764902,1722470400,1725061500,AC,y,1,8033.012,1147.0235028137176,kwh
23551,7764902,1722470400,1725061500,PV,n,-1,8033.012,0.0,kwh
23552,7764902,1722470400,1725061500,other,y,1,8033.012,6821.489232400971,kwh
23553,12225488,1722470400,1725061500,EV,y,1,3978.888,53.84954101546142,kwh
23554,12225488,1722470400,1725061500,AC,y,1,3978.888,953.7367552485996,kwh
23555,12225488,1722470400,1725061500,PV,n,-1,3978.888,0.0,kwh
23556,12225488,1722470400,1725061500,other,y,1,3978.888,2971.3017016245853,kwh
23557,14315472,1722470400,1725061500,EV,y,1,4643.896,56.540710852358416,kwh
23558,14315472,1722470400,1725061500,AC,y,1,4643.896,1032.6717510776632,kwh
23559,14315472,1722470400,1725061500,PV,n,-1,4643.896,0.0,kwh
23560,14315472,1722470400,1725061500,other,y,1,4643.896,3554.6835376389777,kwh
23561,10420965,1722470400,1725061500,EV,y,1,4263.54,53.85958340618029,kwh
23562,10420965,1722470400,1725061500,AC,y,1,4263.54,930.8095526965471,kwh
23563,10420965,1722470400,1725061500,PV,n,-1,4263.54,0.0,kwh
23564,10420965,1722470400,1725061500,other,y,1,4263.54,3278.870861466677,kwh
23565,11433007,1722470400,1725061500,EV,y,1,4163.26,62.43996077466339,kwh
23566,11433007,1722470400,1725061500,AC,y,1,4163.26,1013.9960467723604,kwh
23567,11433007,1722470400,1725061500,PV,n,-1,4163.26,0.0,kwh
23568,11433007,1722470400,1725061500,other,y,1,4163.26,3086.8239923024416,kwh
23569,8378190,1722470400,1725061500,EV,y,1,4118.348,60.868324542127446,kwh
23570,8378190,1722470400,1725061500,AC,y,1,4118.348,1067.518718681221,kwh
23571,8378190,1722470400,1725061500,PV,n,-1,4118.348,0.0,kwh
23572,8378190,1722470400,1725061500,other,y,1,4118.348,2989.960955023072,kwh
23573,14159400,1722470400,1725061500,EV,y,1,5429.612,55.81071261538919,kwh
23574,14159400,1722470400,1725061500,AC,y,1,5429.612,955.9885105287716,kwh
23575,14159400,1722470400,1725061500,PV,n,-1,5429.612,0.0,kwh
23576,14159400,1722470400,1725061500,other,y,1,5429.612,4417.812774055666,kwh
23577,8060856,1722470400,1725061500,EV,y,1,5105.376,63.81218120130133,kwh
23578,8060856,1722470400,1725061500,AC,y,1,5105.376,1076.03372491723,kwh
23579,8060856,1722470400,1725061500,PV,n,-1,5105.376,0.0,kwh
23580,8060856,1722470400,1725061500,other,y,1,5105.376,3965.53009250502,kwh
23581,13952065,1722470400,1725061500,EV,y,1,3434.064,58.144121796937,kwh
23582,13952065,1722470400,1725061500,AC,y,1,3434.064,958.5958041612214,kwh
23583,13952065,1722470400,1725061500,PV,n,-1,3434.064,0.0,kwh
23584,13952065,1722470400,1725061500,other,y,1,3434.064,2417.324072086184,kwh
23585,13159349,1722470400,1725061500,EV,y,1,5071.524,72.36302218026995,kwh
23586,13159349,1722470400,1725061500,AC,y,1,5071.524,1061.273844886987,kwh
23587,13159349,1722470400,1725061500,PV,n,-1,5071.524,0.0,kwh
23588,13159349,1722470400,1725061500,other,y,1,5071.524,3937.887131833252,kwh
23589,12445107,1722470400,1725061500,EV,y,1,5082.028,70.55449663142312,kwh
23590,12445107,1722470400,1725061500,AC,y,1,5082.028,1073.5468038744602,kwh
23591,12445107,1722470400,1725061500,PV,n,-1,5082.028,0.0,kwh
23592,12445107,1722470400,1725061500,other,y,1,5082.028,3937.926697228243,kwh
23593,14942432,1722470400,1725061500,EV,n,1,1184.6439999999998,0.0,kwh
23594,14942432,1722470400,1725061500,AC,y,1,1184.6439999999998,437.8758368976712,kwh
23595,14942432,1722470400,1725061500,PV,n,-1,1184.6439999999998,0.0,kwh
23596,14942432,1722470400,1725061500,other,y,1,1184.6439999999998,746.7681631023287,kwh
23597,8606099,1722470400,1725061500,EV,y,1,3978.876,52.54976856860595,kwh
23598,8606099,1722470400,1725061500,AC,y,1,3978.876,961.80470840661,kwh
23599,8606099,1722470400,1725061500,PV,n,-1,3978.876,0.0,kwh
23600,8606099,1722470400,1725061500,other,y,1,3978.876,2964.521520540324,kwh
23601,12986867,1722470400,1725061500,EV,y,1,5467.256,68.57294675033408,kwh
23602,12986867,1722470400,1725061500,AC,y,1,5467.256,1068.2710848620982,kwh
23603,12986867,1722470400,1725061500,PV,n,-1,5467.256,0.0,kwh
23604,12986867,1722470400,1725061500,other,y,1,5467.256,4330.411966263997,kwh
23605,13448613,1722470400,1725061500,EV,y,1,7223.848,60.95637542337718,kwh
23606,13448613,1722470400,1725061500,AC,y,1,7223.848,1044.782021416226,kwh
23607,13448613,1722470400,1725061500,PV,n,-1,7223.848,0.0,kwh
23608,13448613,1722470400,1725061500,other,y,1,7223.848,6118.1096019725655,kwh
23609,14665963,1722470400,1725061500,EV,y,1,4469.544,58.31962124894415,kwh
23610,14665963,1722470400,1725061500,AC,y,1,4469.544,984.7669005127937,kwh
23611,14665963,1722470400,1725061500,PV,n,-1,4469.544,0.0,kwh
23612,14665963,1722470400,1725061500,other,y,1,4469.544,3426.4574764765707,kwh
23613,10765347,1722470400,1725061500,EV,y,1,3857.776,58.54096679523852,kwh
23614,10765347,1722470400,1725061500,AC,y,1,3857.776,821.4252519688434,kwh
23615,10765347,1722470400,1725061500,PV,n,-1,3857.776,0.0,kwh
23616,10765347,1722470400,1725061500,other,y,1,3857.776,2977.809778423671,kwh
23617,10691409,1722470400,1725061500,EV,y,1,5421.736,62.20590925350094,kwh
23618,10691409,1722470400,1725061500,AC,y,1,5421.736,1050.1342514996911,kwh
23619,10691409,1722470400,1725061500,PV,n,-1,5421.736,0.0,kwh
23620,10691409,1722470400,1725061500,other,y,1,5421.736,4309.395837451321,kwh
23621,7987875,1722470400,1725061500,EV,y,1,4596.376,54.0110906697,kwh
23622,7987875,1722470400,1725061500,AC,y,1,4596.376,970.2474474682176,kwh
23623,7987875,1722470400,1725061500,PV,n,-1,4596.376,0.0,kwh
23624,7987875,1722470400,1725061500,other,y,1,4596.376,3572.1174598932703,kwh
23625,8598181,1722470400,1725061500,EV,y,1,3235.528,51.406929040397074,kwh
23626,8598181,1722470400,1725061500,AC,y,1,3235.528,850.707704601958,kwh
23627,8598181,1722470400,1725061500,PV,n,-1,3235.528,0.0,kwh
23628,8598181,1722470400,1725061500,other,y,1,3235.528,2333.4133635591947,kwh
23629,8283389,1722470400,1725061500,EV,y,1,3946.496,64.82467382477996,kwh
23630,8283389,1722470400,1725061500,AC,y,1,3946.496,1004.7086262332476,kwh
23631,8283389,1722470400,1725061500,PV,n,-1,3946.496,0.0,kwh
23632,8283389,1722470400,1725061500,other,y,1,3946.496,2876.9626970307404,kwh
23633,9796003,1722470400,1725061500,EV,y,1,3463.996,56.898109286811625,kwh
23634,9796003,1722470400,1725061500,AC,y,1,3463.996,879.7939710109117,kwh
23635,9796003,1722470400,1725061500,PV,n,-1,3463.996,0.0,kwh
23636,9796003,1722470400,1725061500,other,y,1,3463.996,2527.3039177829087,kwh
23637,12539213,1722470400,1725061500,EV,y,1,3517.691968,52.73796521975604,kwh
23638,12539213,1722470400,1725061500,AC,y,1,3517.691968,842.4212919051824,kwh
23639,12539213,1722470400,1725061500,PV,n,-1,3517.691968,0.0,kwh
23640,12539213,1722470400,1725061500,other,y,1,3517.691968,2622.5327085013328,kwh
23641,7062055,1722470400,1725061500,EV,y,1,3015.00798,56.96932374106793,kwh
23642,7062055,1722470400,1725061500,AC,y,1,3015.00798,812.637428230487,kwh
23643,7062055,1722470400,1725061500,PV,n,-1,3015.00798,0.0,kwh
23644,7062055,1722470400,1725061500,other,y,1,3015.00798,2145.401225625352,kwh
23645,8552682,1722470400,1725061500,EV,y,1,5103.56,56.74077732329083,kwh
23646,8552682,1722470400,1725061500,AC,y,1,5103.56,1095.585764728483,kwh
23647,8552682,1722470400,1725061500,PV,n,-1,5103.56,0.0,kwh
23648,8552682,1722470400,1725061500,other,y,1,5103.56,3951.2334572085233,kwh
23649,7326076,1722470400,1725061500,EV,y,1,3202.74,47.774936130998455,kwh
23650,7326076,1722470400,1725061500,AC,y,1,3202.74,809.4640269014536,kwh
23651,7326076,1722470400,1725061500,PV,n,-1,3202.74,0.0,kwh
23652,7326076,1722470400,1725061500,other,y,1,3202.74,2345.501034695411,kwh
23653,14482622,1722470400,1725061500,EV,y,1,4294.544,53.19682231722881,kwh
23654,14482622,1722470400,1725061500,AC,y,1,4294.544,877.4045971567127,kwh
23655,14482622,1722470400,1725061500,PV,n,-1,4294.544,0.0,kwh
23656,14482622,1722470400,1725061500,other,y,1,4294.544,3363.942578764887,kwh
23657,13121132,1722470400,1725061500,EV,y,1,1634.428,35.495271289785,kwh
23658,13121132,1722470400,1725061500,AC,y,1,1634.428,529.624155079811,kwh
23659,13121132,1722470400,1725061500,PV,n,-1,1634.428,0.0,kwh
23660,13121132,1722470400,1725061500,other,y,1,1634.428,1069.308570653408,kwh
23661,10207777,1722470400,1725061500,EV,y,1,1467.876,41.06317242006972,kwh
23662,10207777,1722470400,1725061500,AC,y,1,1467.876,486.173237146932,kwh
23663,10207777,1722470400,1725061500,PV,n,-1,1467.876,0.0,kwh
23664,10207777,1722470400,1725061500,other,y,1,1467.876,940.63958775982,kwh
23665,12888745,1722470400,1725061500,EV,y,1,8046.092,62.07481848110989,kwh
23666,12888745,1722470400,1725061500,AC,y,1,8046.092,1189.561808256122,kwh
23667,12888745,1722470400,1725061500,PV,n,-1,8046.092,0.0,kwh
23668,12888745,1722470400,1725061500,other,y,1,8046.092,6794.455372439013,kwh
23669,7675639,1722470400,1725061500,EV,y,1,5579.768,53.443488054236624,kwh
23670,7675639,1722470400,1725061500,AC,y,1,5579.768,1038.0617894640206,kwh
23671,7675639,1722470400,1725061500,PV,n,-1,5579.768,0.0,kwh
23672,7675639,1722470400,1725061500,other,y,1,5579.768,4488.262720573103,kwh
23673,7768299,1722470400,1725061500,EV,y,1,3972.736,63.55361733746885,kwh
23674,7768299,1722470400,1725061500,AC,y,1,3972.736,951.7955823108696,kwh
23675,7768299,1722470400,1725061500,PV,n,-1,3972.736,0.0,kwh
23676,7768299,1722470400,1725061500,other,y,1,3972.736,2957.386799062871,kwh
23677,9662117,1722470400,1725061500,EV,y,1,10171.9,73.57331551071081,kwh
23678,9662117,1722470400,1725061500,AC,y,1,10171.9,1269.8013819381297,kwh
23679,9662117,1722470400,1725061500,PV,n,-1,10171.9,0.0,kwh
23680,9662117,1722470400,1725061500,other,y,1,10171.9,8828.525301644679,kwh
23681,14562806,1722470400,1725061500,EV,y,1,2823.652,50.58955198156281,kwh
23682,14562806,1722470400,1725061500,AC,y,1,2823.652,756.5710324263806,kwh
23683,14562806,1722470400,1725061500,PV,n,-1,2823.652,0.0,kwh
23684,14562806,1722470400,1725061500,other,y,1,2823.652,2016.4914132286167,kwh
23685,12157734,1722470400,1725061500,EV,y,1,5265.948,65.0067457551333,kwh
23686,12157734,1722470400,1725061500,AC,y,1,5265.948,1115.385092630762,kwh
23687,12157734,1722470400,1725061500,PV,n,-1,5265.948,0.0,kwh
23688,12157734,1722470400,1725061500,other,y,1,5265.948,4085.556159508063,kwh
23689,8014542,1722470400,1725061500,EV,y,1,3777.51198,50.94698027811749,kwh
23690,8014542,1722470400,1725061500,AC,y,1,3777.51198,769.7143283980403,kwh
23691,8014542,1722470400,1725061500,PV,n,-1,3777.51198,0.0,kwh
23692,8014542,1722470400,1725061500,other,y,1,3777.51198,2956.8506680353207,kwh
23693,14611466,1722470400,1725061500,EV,y,1,1198.2279999999998,30.91689414422875,kwh
23694,14611466,1722470400,1725061500,AC,y,1,1198.2279999999998,489.8376971696487,kwh
23695,14611466,1722470400,1725061500,PV,n,-1,1198.2279999999998,0.0,kwh
23696,14611466,1722470400,1725061500,other,y,1,1198.2279999999998,677.4734056529094,kwh
23697,8253509,1722470400,1725061500,EV,y,1,3896.276,62.00107221529508,kwh
23698,8253509,1722470400,1725061500,AC,y,1,3896.276,886.5258826974808,kwh
23699,8253509,1722470400,1725061500,PV,n,-1,3896.276,0.0,kwh
23700,8253509,1722470400,1725061500,other,y,1,3896.276,2947.749041769814,kwh
23701,7106989,1722470400,1725061500,EV,y,1,4279.328,55.832413533878416,kwh
23702,7106989,1722470400,1725061500,AC,y,1,4279.328,935.8364918615832,kwh
23703,7106989,1722470400,1725061500,PV,n,-1,4279.328,0.0,kwh
23704,7106989,1722470400,1725061500,other,y,1,4279.328,3287.659092397102,kwh
23705,10313770,1722470400,1725061500,EV,y,1,6016.352,53.99959935204296,kwh
23706,10313770,1722470400,1725061500,AC,y,1,6016.352,1030.110180008008,kwh
23707,10313770,1722470400,1725061500,PV,n,-1,6016.352,0.0,kwh
23708,10313770,1722470400,1725061500,other,y,1,6016.352,4932.242218898049,kwh
23709,7047104,1722470400,1725061500,EV,y,1,1243.14,31.37761937821984,kwh
23710,7047104,1722470400,1725061500,AC,y,1,1243.14,439.6648787206909,kwh
23711,7047104,1722470400,1725061500,PV,n,-1,1243.14,0.0,kwh
23712,7047104,1722470400,1725061500,other,y,1,1243.14,772.0974990745945,kwh
23713,10750675,1722470400,1725061500,EV,y,1,2554.532,52.48370807535749,kwh
23714,10750675,1722470400,1725061500,AC,y,1,2554.532,691.4567366556157,kwh
23715,10750675,1722470400,1725061500,PV,n,-1,2554.532,0.0,kwh
23716,10750675,1722470400,1725061500,other,y,1,2554.532,1810.5915521420825,kwh
23717,7725942,1722470400,1725061500,EV,y,1,3825.4,65.36918182012464,kwh
23718,7725942,1722470400,1725061500,AC,y,1,3825.4,1046.4428001689082,kwh
23719,7725942,1722470400,1725061500,PV,n,-1,3825.4,0.0,kwh
23720,7725942,1722470400,1725061500,other,y,1,3825.4,2713.5880163355623,kwh
23721,11364908,1722470400,1725061500,EV,y,1,4693.068,57.562573202381,kwh
23722,11364908,1722470400,1725061500,AC,y,1,4693.068,1021.5014973316124,kwh
23723,11364908,1722470400,1725061500,PV,n,-1,4693.068,0.0,kwh
23724,11364908,1722470400,1725061500,other,y,1,4693.068,3614.003928143098,kwh
23725,7385476,1722470400,1725061500,EV,y,1,5992.404,58.22172601697355,kwh
23726,7385476,1722470400,1725061500,AC,y,1,5992.404,1094.104181087295,kwh
23727,7385476,1722470400,1725061500,PV,n,-1,5992.404,0.0,kwh
23728,7385476,1722470400,1725061500,other,y,1,5992.404,4840.078091675058,kwh
23729,12396860,1722470400,1725061500,EV,y,1,3434.976,53.14560876206989,kwh
23730,12396860,1722470400,1725061500,AC,y,1,3434.976,865.0157307347063,kwh
23731,12396860,1722470400,1725061500,PV,n,-1,3434.976,0.0,kwh
23732,12396860,1722470400,1725061500,other,y,1,3434.976,2516.8146582612767,kwh
23733,7155678,1722470400,1725061500,EV,y,1,5955.012,70.42315526880749,kwh
23734,7155678,1722470400,1725061500,AC,y,1,5955.012,1129.2233647948897,kwh
23735,7155678,1722470400,1725061500,PV,n,-1,5955.012,0.0,kwh
23736,7155678,1722470400,1725061500,other,y,1,5955.012,4755.36547683792,kwh
23737,7340483,1722470400,1725061500,EV,y,1,3943.628,55.44537988077798,kwh
23738,7340483,1722470400,1725061500,AC,y,1,3943.628,866.3758000864046,kwh
23739,7340483,1722470400,1725061500,PV,n,-1,3943.628,0.0,kwh
23740,7340483,1722470400,1725061500,other,y,1,3943.628,3021.806817712952,kwh
23741,13066227,1722470400,1725061500,EV,y,1,7292.176,82.98902023891364,kwh
23742,13066227,1722470400,1725061500,AC,y,1,7292.176,1273.2171041901677,kwh
23743,13066227,1722470400,1725061500,PV,n,-1,7292.176,0.0,kwh
23744,13066227,1722470400,1725061500,other,y,1,7292.176,5935.9698752900185,kwh
23745,13453532,1722470400,1725061500,EV,y,1,10586.632,87.98726008749973,kwh
23746,13453532,1722470400,1725061500,AC,y,1,10586.632,1348.746260318787,kwh
23747,13453532,1722470400,1725061500,PV,n,-1,10586.632,0.0,kwh
23748,13453532,1722470400,1725061500,other,y,1,10586.632,9149.898479181422,kwh
23749,7821528,1722470400,1725061500,EV,y,1,3825.796,66.7075961227627,kwh
23750,7821528,1722470400,1725061500,AC,y,1,3825.796,1030.1279640091016,kwh
23751,7821528,1722470400,1725061500,PV,n,-1,3825.796,0.0,kwh
23752,7821528,1722470400,1725061500,other,y,1,3825.796,2728.960436136153,kwh
23753,7219378,1722470400,1725061500,EV,y,1,6123.356,74.13763455204727,kwh
23754,7219378,1722470400,1725061500,AC,y,1,6123.356,1095.8683057192382,kwh
23755,7219378,1722470400,1725061500,PV,n,-1,6123.356,0.0,kwh
23756,7219378,1722470400,1725061500,other,y,1,6123.356,4953.350057829938,kwh
23757,7656761,1722470400,1725061500,EV,y,1,7930.516,69.5067307640718,kwh
23758,7656761,1722470400,1725061500,AC,y,1,7930.516,1101.7690935400449,kwh
23759,7656761,1722470400,1725061500,PV,n,-1,7930.516,0.0,kwh
23760,7656761,1722470400,1725061500,other,y,1,7930.516,6759.240175609776,kwh
23761,7641325,1722470400,1725061500,EV,y,1,3399.672,48.175511662826565,kwh
23762,7641325,1722470400,1725061500,AC,y,1,3399.672,788.5228614074816,kwh
23763,7641325,1722470400,1725061500,PV,n,-1,3399.672,0.0,kwh
23764,7641325,1722470400,1725061500,other,y,1,3399.672,2562.9736248747413,kwh
23765,14187069,1722470400,1725061500,EV,y,1,2862.448,54.1535057908314,kwh
23766,14187069,1722470400,1725061500,AC,y,1,2862.448,889.0768851107168,kwh
23767,14187069,1722470400,1725061500,PV,n,-1,2862.448,0.0,kwh
23768,14187069,1722470400,1725061500,other,y,1,2862.448,1919.2176057837185,kwh
23769,13033702,1722470400,1725061500,EV,y,1,4272.64,53.80555121120442,kwh
23770,13033702,1722470400,1725061500,AC,y,1,4272.64,1019.62585981741,kwh
23771,13033702,1722470400,1725061500,PV,n,-1,4272.64,0.0,kwh
23772,13033702,1722470400,1725061500,other,y,1,4272.64,3199.208586371088,kwh
